This is the orbit for the dt value of 0.01 and power 3

Radius		X Velocity	Y Velocity	X Position	Y Position
1.000000	0.000000	6.283185	1.000000	0.000000
1.000000	-0.394784	6.283185	0.996052	0.062832
0.998032	-0.791121	6.258184	0.988141	0.125414
0.996068	-1.187420	6.207886	0.976267	0.187493
0.994108	-1.582054	6.132097	0.960446	0.248814
0.992152	-1.973363	6.030724	0.940713	0.309121
0.990200	-2.359663	5.903784	0.917116	0.368159
0.988252	-2.739252	5.751406	0.889723	0.425673
0.986309	-3.110413	5.573830	0.858619	0.481411
0.984370	-3.471430	5.371415	0.823905	0.535125
0.982435	-3.820588	5.144638	0.785699	0.586571
0.980505	-4.156185	4.894095	0.744137	0.635512
0.978579	-4.476538	4.620504	0.699372	0.681717
0.976657	-4.779997	4.324706	0.651572	0.724965
0.974741	-5.064945	4.007662	0.600922	0.765041
0.972829	-5.329814	3.670453	0.547624	0.801746
0.970922	-5.573094	3.314281	0.491893	0.834889
0.969019	-5.793337	2.940464	0.433960	0.864293
0.967121	-5.989170	2.550435	0.374068	0.889798
0.965229	-6.159303	2.145739	0.312475	0.911255
0.963341	-6.302540	1.728025	0.249450	0.928535
0.961459	-6.417784	1.299046	0.185272	0.941526
0.959581	-6.504051	0.860652	0.120232	0.950132
0.957709	-6.560472	0.414781	0.054627	0.954280
0.955842	-6.586308	-0.036546	-0.011236	0.953914
0.953981	-6.580952	-0.491231	-0.077046	0.949002
0.952125	-6.543941	-0.947112	-0.142485	0.939531
0.950274	-6.474959	-1.401970	-0.207235	0.925511
0.948429	-6.373847	-1.853537	-0.270973	0.906976
0.946590	-6.240606	-2.299510	-0.333379	0.883981
0.944756	-6.075402	-2.737560	-0.394133	0.856605
0.942928	-5.878574	-3.165346	-0.452919	0.824952
0.941106	-5.650631	-3.580523	-0.509425	0.789147
0.939290	-5.392262	-3.980761	-0.563348	0.749339
0.937481	-5.104331	-4.363752	-0.614391	0.705701
0.935677	-4.787884	-4.727229	-0.662270	0.658429
0.933879	-4.444143	-5.068977	-0.706712	0.607739
0.932088	-4.074507	-5.386846	-0.747457	0.553871
0.930303	-3.680552	-5.678770	-0.784262	0.497083
0.928525	-3.264022	-5.942777	-0.816902	0.437655
0.926753	-2.826829	-6.177003	-0.845171	0.375885
0.924988	-2.371044	-6.379710	-0.868881	0.312088
0.923230	-1.898894	-6.549299	-0.887870	0.246595
0.921478	-1.412746	-6.684321	-0.901998	0.179752
0.919734	-0.915105	-6.783492	-0.911149	0.111917
0.917996	-0.408598	-6.845707	-0.915235	0.043460
0.916266	0.104035	-6.870050	-0.914194	-0.025240
0.914543	0.619955	-6.855805	-0.907995	-0.093798
0.912827	1.136240	-6.802471	-0.896632	-0.161823
0.911118	1.649900	-6.709767	-0.880133	-0.228921
0.909417	2.157891	-6.577639	-0.858554	-0.294697
0.907724	2.657135	-6.406275	-0.831983	-0.358760
0.906038	3.144539	-6.196101	-0.800538	-0.420721
0.904360	3.617012	-5.947794	-0.764367	-0.480199
0.902690	4.071485	-5.662280	-0.723653	-0.536822
0.901028	4.504933	-5.340738	-0.678603	-0.590229
0.899374	4.914397	-4.984599	-0.629459	-0.640075
0.897728	5.297000	-4.595543	-0.576489	-0.686031
0.896090	5.649975	-4.175498	-0.519990	-0.727785
0.894461	5.970682	-3.726632	-0.460283	-0.765052
0.892841	6.256631	-3.251346	-0.397716	-0.797565
0.891229	6.505503	-2.752267	-0.332661	-0.825088
0.889626	6.715172	-2.232234	-0.265510	-0.847410
0.888031	6.883721	-1.694286	-0.196673	-0.864353
0.886446	7.009467	-1.141647	-0.126578	-0.875770
0.884870	7.090975	-0.577707	-0.055668	-0.881547
0.883303	7.127077	-0.006009	0.015603	-0.881607
0.881745	7.116886	0.569779	0.086772	-0.875909
0.880196	7.059815	1.145882	0.157370	-0.864450
0.878658	6.955583	1.718442	0.226926	-0.847266
0.877129	6.804230	2.283544	0.294968	-0.824430
0.875609	6.606126	2.837241	0.361029	-0.796058
0.874100	6.361975	3.375586	0.424649	-0.762302
0.872600	6.072822	3.894656	0.485377	-0.723355
0.871111	5.740051	4.390583	0.542778	-0.679450
0.869632	5.365388	4.859586	0.596431	-0.630854
0.868163	4.950897	5.297999	0.645940	-0.577874
0.866705	4.498971	5.702303	0.690930	-0.520851
0.865257	4.012325	6.069157	0.731053	-0.460159
0.863820	3.493984	6.395424	0.765993	-0.396205
0.862394	2.947269	6.678209	0.795466	-0.329423
0.860979	2.375777	6.914879	0.819224	-0.260274
0.859575	1.783362	7.103094	0.837057	-0.189243
0.858183	1.174112	7.240834	0.848798	-0.116835
0.856802	0.552322	7.326422	0.854322	-0.043571
0.855432	-0.077531	7.358544	0.853546	0.030015
0.854074	-0.710824	7.336275	0.846438	0.103378
0.852728	-1.342819	7.259087	0.833010	0.175969
0.851393	-1.968697	7.126874	0.813323	0.247237
0.850071	-2.583594	6.939956	0.787487	0.316637
0.848761	-3.182642	6.699087	0.755661	0.383628
0.847463	-3.761010	6.405466	0.718050	0.447682
0.846177	-4.313939	6.060732	0.674911	0.508290
0.844904	-4.836788	5.666963	0.626543	0.564959
0.843644	-5.325073	5.226672	0.573292	0.617226
0.842397	-5.774511	4.742792	0.515547	0.664654
0.841162	-6.181056	4.218666	0.453737	0.706841
0.839941	-6.540946	3.658023	0.388327	0.743421
0.838733	-6.850733	3.064961	0.319820	0.774070
0.837538	-7.107327	2.443917	0.248747	0.798510
0.836357	-7.308029	1.799638	0.175666	0.816506
