This is the orbit for the dt value of 0.001 and power 2

Radius		X Velocity	Y Velocity	X Position	Y Position
1.000000	0.000000	6.283185	1.000000	0.000000
1.000000	-0.039478	6.283185	0.999961	0.006283
0.999980	-0.078958	6.282937	0.999882	0.012566
0.999961	-0.118436	6.282441	0.999763	0.018849
0.999941	-0.157912	6.281697	0.999605	0.025130
0.999921	-0.197384	6.280705	0.999408	0.031411
0.999901	-0.236851	6.279464	0.999171	0.037690
0.999882	-0.276311	6.277976	0.998895	0.043968
0.999862	-0.315762	6.276239	0.998579	0.050245
0.999842	-0.355203	6.274255	0.998224	0.056519
0.999822	-0.394632	6.272022	0.997829	0.062791
0.999803	-0.434048	6.269542	0.997395	0.069060
0.999783	-0.473449	6.266814	0.996922	0.075327
0.999763	-0.512834	6.263838	0.996409	0.081591
0.999744	-0.552201	6.260614	0.995857	0.087852
0.999724	-0.591549	6.257143	0.995265	0.094109
0.999704	-0.630875	6.253424	0.994634	0.100362
0.999685	-0.670179	6.249459	0.993964	0.106612
0.999665	-0.709458	6.245245	0.993254	0.112857
0.999646	-0.748712	6.240785	0.992506	0.119098
0.999626	-0.787939	6.236078	0.991718	0.125334
0.999606	-0.827136	6.231124	0.990891	0.131565
0.999587	-0.866304	6.225924	0.990024	0.137791
0.999567	-0.905439	6.220477	0.989119	0.144011
0.999548	-0.944541	6.214784	0.988174	0.150226
0.999528	-0.983608	6.208845	0.987191	0.156435
0.999509	-1.022638	6.202660	0.986168	0.162638
0.999489	-1.061630	6.196229	0.985107	0.168834
0.999470	-1.100582	6.189554	0.984006	0.175023
0.999450	-1.139494	6.182633	0.982866	0.181206
0.999431	-1.178362	6.175467	0.981688	0.187382
0.999412	-1.217186	6.168056	0.980471	0.193550
0.999392	-1.255964	6.160401	0.979215	0.199710
0.999373	-1.294695	6.152502	0.977920	0.205863
0.999353	-1.333376	6.144359	0.976587	0.212007
0.999334	-1.372008	6.135973	0.975215	0.218143
0.999315	-1.410587	6.127343	0.973804	0.224270
0.999296	-1.449112	6.118470	0.972355	0.230389
0.999276	-1.487583	6.109355	0.970868	0.236498
0.999257	-1.525997	6.099998	0.969342	0.242598
0.999238	-1.564352	6.090398	0.967777	0.248688
0.999219	-1.602648	6.080558	0.966175	0.254769
0.999200	-1.640883	6.070476	0.964534	0.260839
0.999181	-1.679055	6.060153	0.962855	0.266900
0.999162	-1.717163	6.049589	0.961137	0.272949
0.999143	-1.755205	6.038786	0.959382	0.278988
0.999124	-1.793179	6.027743	0.957589	0.285016
0.999105	-1.831085	6.016461	0.955758	0.291032
0.999086	-1.868921	6.004940	0.953889	0.297037
0.999067	-1.906684	5.993180	0.951982	0.303030
0.999048	-1.944374	5.981183	0.950038	0.309011
0.999030	-1.981990	5.968948	0.948056	0.314980
0.999011	-2.019529	5.956476	0.946037	0.320937
0.998992	-2.056990	5.943768	0.943980	0.326881
0.998974	-2.094372	5.930823	0.941885	0.332811
0.998955	-2.131673	5.917643	0.939753	0.338729
0.998936	-2.168891	5.904228	0.937585	0.344633
0.998918	-2.206026	5.890578	0.935379	0.350524
0.998899	-2.243076	5.876694	0.933135	0.356401
0.998881	-2.280038	5.862577	0.930855	0.362263
0.998863	-2.316913	5.848226	0.928539	0.368111
0.998844	-2.353697	5.833643	0.926185	0.373945
0.998826	-2.390391	5.818828	0.923794	0.379764
0.998808	-2.426991	5.803782	0.921367	0.385568
0.998789	-2.463498	5.788505	0.918904	0.391356
0.998771	-2.499909	5.772998	0.916404	0.397129
0.998753	-2.536223	5.757261	0.913868	0.402886
0.998735	-2.572438	5.741295	0.911295	0.408628
0.998717	-2.608553	5.725101	0.908687	0.414353
0.998699	-2.644567	5.708679	0.906042	0.420062
0.998681	-2.680478	5.692030	0.903362	0.425754
0.998663	-2.716285	5.675154	0.900646	0.431429
0.998646	-2.751986	5.658053	0.897894	0.437087
0.998628	-2.787579	5.640726	0.895106	0.442727
0.998610	-2.823065	5.623175	0.892283	0.448351
0.998593	-2.858440	5.605399	0.889424	0.453956
0.998575	-2.893703	5.587401	0.886531	0.459543
0.998557	-2.928854	5.569180	0.883602	0.465113
0.998540	-2.963890	5.550738	0.880638	0.470663
0.998523	-2.998811	5.532074	0.877639	0.476195
0.998505	-3.033615	5.513190	0.874606	0.481709
0.998488	-3.068300	5.494087	0.871537	0.487203
0.998471	-3.102865	5.474764	0.868434	0.492678
0.998454	-3.137309	5.455223	0.865297	0.498133
0.998436	-3.171630	5.435465	0.862125	0.503568
0.998419	-3.205828	5.415491	0.858920	0.508984
0.998402	-3.239900	5.395300	0.855680	0.514379
0.998385	-3.273845	5.374895	0.852406	0.519754
0.998369	-3.307661	5.354275	0.849098	0.525108
0.998352	-3.341349	5.333442	0.845757	0.530442
0.998335	-3.374905	5.312396	0.842382	0.535754
0.998318	-3.408330	5.291138	0.838974	0.541045
0.998302	-3.441620	5.269669	0.835532	0.546315
0.998285	-3.474776	5.247990	0.832057	0.551563
0.998269	-3.507795	5.226102	0.828549	0.556789
0.998253	-3.540677	5.204005	0.825009	0.561993
0.998236	-3.573420	5.181701	0.821435	0.567175
0.998220	-3.606023	5.159189	0.817829	0.572334
0.998204	-3.638484	5.136472	0.814191	0.577470
0.998188	-3.670803	5.113550	0.810520	0.582584
0.998172	-3.702977	5.090424	0.806817	0.587674
0.998156	-3.735006	5.067095	0.803082	0.592741
0.998140	-3.766888	5.043563	0.799315	0.597785
0.998124	-3.798622	5.019831	0.795517	0.602805
0.998108	-3.830206	4.995897	0.791686	0.607801
0.998093	-3.861640	4.971764	0.787825	0.612772
0.998077	-3.892922	4.947433	0.783932	0.617720
0.998062	-3.924051	4.922904	0.780008	0.622643
0.998046	-3.955026	4.898178	0.776053	0.627541
0.998031	-3.985845	4.873257	0.772067	0.632414
0.998015	-4.016507	4.848141	0.768050	0.637262
0.998000	-4.047011	4.822832	0.764003	0.642085
0.997985	-4.077356	4.797329	0.759926	0.646882
0.997970	-4.107540	4.771635	0.755818	0.651654
0.997955	-4.137563	4.745750	0.751681	0.656400
0.997940	-4.167422	4.719676	0.747513	0.661120
0.997926	-4.197117	4.693413	0.743316	0.665813
0.997911	-4.226647	4.666962	0.739090	0.670480
0.997896	-4.256010	4.640325	0.734834	0.675120
0.997882	-4.285205	4.613502	0.730548	0.679734
0.997867	-4.314231	4.586495	0.726234	0.684320
0.997853	-4.343087	4.559304	0.721891	0.688880
0.997839	-4.371772	4.531931	0.717519	0.693411
0.997824	-4.400284	4.504377	0.713119	0.697916
0.997810	-4.428623	4.476643	0.708690	0.702392
0.997796	-4.456786	4.448729	0.704234	0.706841
0.997782	-4.484774	4.420638	0.699749	0.711262
0.997768	-4.512585	4.392370	0.695236	0.715654
0.997755	-4.540217	4.363925	0.690696	0.720018
0.997741	-4.567671	4.335307	0.686128	0.724353
0.997728	-4.594943	4.306515	0.681534	0.728660
0.997714	-4.622035	4.277550	0.676911	0.732938
0.997701	-4.648943	4.248414	0.672263	0.737186
0.997687	-4.675668	4.219109	0.667587	0.741405
0.997674	-4.702208	4.189634	0.662885	0.745595
0.997661	-4.728562	4.159991	0.658156	0.749755
0.997648	-4.754729	4.130183	0.653401	0.753885
0.997635	-4.780709	4.100208	0.648621	0.757985
0.997622	-4.806499	4.070070	0.643814	0.762055
0.997609	-4.832099	4.039768	0.638982	0.766095
0.997597	-4.857507	4.009305	0.634125	0.770104
0.997584	-4.882724	3.978681	0.629242	0.774083
0.997572	-4.907747	3.947898	0.624334	0.778031
0.997559	-4.932576	3.916956	0.619402	0.781948
0.997547	-4.957210	3.885858	0.614444	0.785834
0.997535	-4.981648	3.854604	0.609463	0.789688
0.997523	-5.005888	3.823195	0.604457	0.793511
0.997511	-5.029930	3.791634	0.599427	0.797303
0.997499	-5.053773	3.759920	0.594373	0.801063
0.997487	-5.077415	3.728056	0.589296	0.804791
0.997476	-5.100857	3.696042	0.584195	0.808487
0.997464	-5.124096	3.663880	0.579071	0.812151
0.997453	-5.147133	3.631572	0.573924	0.815782
0.997441	-5.169965	3.599117	0.568754	0.819382
0.997430	-5.192593	3.566519	0.563561	0.822948
0.997419	-5.215014	3.533777	0.558346	0.826482
0.997408	-5.237229	3.500894	0.553109	0.829983
0.997397	-5.259237	3.467870	0.547850	0.833451
0.997386	-5.281035	3.434708	0.542568	0.836885
0.997375	-5.302625	3.401407	0.537266	0.840287
0.997365	-5.324004	3.367970	0.531942	0.843655
0.997354	-5.345171	3.334399	0.526597	0.846989
0.997344	-5.366127	3.300693	0.521231	0.850290
0.997333	-5.386870	3.266855	0.515844	0.853557
0.997323	-5.407399	3.232886	0.510436	0.856790
0.997313	-5.427714	3.198787	0.505009	0.859988
0.997303	-5.447813	3.164560	0.499561	0.863153
0.997293	-5.467696	3.130206	0.494093	0.866283
0.997284	-5.487361	3.095726	0.488606	0.869379
0.997274	-5.506809	3.061122	0.483099	0.872440
0.997264	-5.526039	3.026395	0.477573	0.875466
0.997255	-5.545049	2.991547	0.472028	0.878458
0.997245	-5.563838	2.956579	0.466464	0.881414
0.997236	-5.582407	2.921492	0.460882	0.884336
0.997227	-5.600754	2.886287	0.455281	0.887222
0.997218	-5.618879	2.850967	0.449662	0.890073
0.997209	-5.636780	2.815533	0.444025	0.892889
0.997200	-5.654458	2.779985	0.438371	0.895669
0.997192	-5.671911	2.744326	0.432699	0.898413
0.997183	-5.689138	2.708557	0.427010	0.901122
0.997175	-5.706139	2.672679	0.421304	0.903794
0.997166	-5.722914	2.636693	0.415581	0.906431
0.997158	-5.739461	2.600602	0.409841	0.909032
0.997150	-5.755780	2.564406	0.404085	0.911596
0.997142	-5.771870	2.528108	0.398313	0.914124
0.997134	-5.787731	2.491707	0.392526	0.916616
0.997126	-5.803362	2.455207	0.386722	0.919071
