This is the orbit for the dt value of 0.01 and power 1.5

Radius		X Velocity	Y Velocity	X Position	Y Position
1.000000	0.000000	6.283185	1.000000	0.000000
1.000000	-0.394784	6.283185	0.996052	0.062832
0.998032	-0.789951	6.258258	0.988153	0.125414
0.996080	-1.183908	6.208258	0.976314	0.187497
0.994155	-1.575032	6.133144	0.960563	0.248828
0.992269	-1.961677	6.032986	0.940946	0.309158
0.990434	-2.342183	5.907966	0.917525	0.368238
0.988661	-2.714882	5.758388	0.890376	0.425822
0.986962	-3.078113	5.584673	0.859595	0.481669
0.985346	-3.430225	5.387369	0.825292	0.535542
0.983826	-3.769594	5.167148	0.787597	0.587214
0.982409	-4.094630	4.924809	0.746650	0.636462
0.981107	-4.403793	4.661272	0.702612	0.683075
0.979926	-4.695597	4.377581	0.655656	0.726850
0.978875	-4.968632	4.074899	0.605970	0.767599
0.977961	-5.221566	3.754501	0.553754	0.805144
0.977191	-5.453160	3.417768	0.499223	0.839322
0.976568	-5.662282	3.066182	0.442600	0.869984
0.976098	-5.847907	2.701312	0.384121	0.896997
0.975783	-6.009137	2.324810	0.324029	0.920245
0.975626	-6.145198	1.938394	0.262577	0.939629
0.975628	-6.255456	1.543841	0.200023	0.955067
0.975788	-6.339411	1.142970	0.136629	0.966497
0.976107	-6.396712	0.737632	0.072662	0.973873
0.976580	-6.427148	0.329695	0.008390	0.977170
0.977206	-6.430657	-0.078967	-0.055916	0.976381
0.977981	-6.407319	-0.486491	-0.119990	0.971516
0.978898	-6.357354	-0.891035	-0.183563	0.962605
0.979951	-6.281123	-1.290793	-0.246374	0.949698
0.981135	-6.179115	-1.684002	-0.308165	0.932858
0.982440	-6.051947	-2.068956	-0.368685	0.912168
0.983859	-5.900353	-2.444018	-0.427688	0.887728
0.985382	-5.725177	-2.807621	-0.484940	0.859652
0.986999	-5.527363	-3.158284	-0.540214	0.828069
0.988701	-5.307950	-3.494613	-0.593293	0.793123
0.990475	-5.068055	-3.815307	-0.643974	0.754970
0.992311	-4.808871	-4.119164	-0.692063	0.713778
0.994198	-4.531652	-4.405082	-0.737379	0.669727
0.996124	-4.237706	-4.672059	-0.779756	0.623006
0.998077	-3.928385	-4.919199	-0.819040	0.573814
1.000045	-3.605077	-5.145707	-0.855091	0.522357
1.002017	-3.269197	-5.350889	-0.887783	0.468849
1.003981	-2.922178	-5.534154	-0.917005	0.413507
1.005925	-2.565467	-5.695006	-0.942659	0.356557
1.007839	-2.200514	-5.833048	-0.964664	0.298226
1.009711	-1.828771	-5.947973	-0.982952	0.238747
1.011531	-1.451681	-6.039563	-0.997469	0.178351
1.013288	-1.070680	-6.107688	-1.008176	0.117274
1.014974	-0.687186	-6.152297	-1.015048	0.055751
1.016577	-0.302598	-6.173420	-1.018074	-0.005983
1.018091	0.081703	-6.171162	-1.017257	-0.067695
1.019506	0.464365	-6.145697	-1.012613	-0.129152
1.020816	0.844060	-6.097270	-1.004172	-0.190124
1.022012	1.219489	-6.026188	-0.991977	-0.250386
1.023090	1.589383	-5.932823	-0.976084	-0.309714
1.024042	1.952505	-5.817603	-0.956558	-0.367890
1.024865	2.307649	-5.681015	-0.933482	-0.424701
1.025553	2.653645	-5.523600	-0.906946	-0.479937
1.026104	2.989353	-5.345950	-0.877052	-0.533396
1.026514	3.313672	-5.148709	-0.843915	-0.584883
1.026782	3.625535	-4.932570	-0.807660	-0.634209
1.026906	3.923909	-4.698274	-0.768421	-0.681192
1.026885	4.207802	-4.446608	-0.726343	-0.725658
1.026719	4.476257	-4.178406	-0.681580	-0.767442
1.026410	4.728358	-3.894547	-0.634297	-0.806387
1.025959	4.963228	-3.595955	-0.584664	-0.842347
1.025368	5.180031	-3.283598	-0.532864	-0.875183
1.024641	5.377978	-2.958489	-0.479084	-0.904768
1.023780	5.556320	-2.621683	-0.423521	-0.930984
1.022791	5.714360	-2.274279	-0.366377	-0.953727
1.021679	5.851449	-1.917419	-0.307863	-0.972901
1.020449	5.966991	-1.552287	-0.248193	-0.988424
1.019109	6.060445	-1.180108	-0.187589	-1.000225
1.017664	6.131330	-0.802148	-0.126275	-1.008247
1.016124	6.179227	-0.419710	-0.064483	-1.012444
1.014495	6.203785	-0.034138	-0.002445	-1.012785
1.012788	6.204720	0.353191	0.059602	-1.009253
1.011012	6.181825	0.740868	0.121420	-1.001845
1.009176	6.134973	1.127451	0.182770	-0.990570
1.007291	6.064117	1.511475	0.243411	-0.975455
1.005367	5.969299	1.891451	0.303104	-0.956541
1.003416	5.850654	2.265873	0.361611	-0.933882
1.001448	5.708411	2.633223	0.418695	-0.907550
0.999476	5.542900	2.991979	0.474124	-0.877630
0.997511	5.354554	3.340619	0.527669	-0.844224
0.995565	5.143911	3.677630	0.579108	-0.807448
0.993649	4.911617	4.001516	0.628225	-0.767433
0.991776	4.658430	4.310806	0.674809	-0.724324
0.989956	4.385218	4.604066	0.718661	-0.678284
0.988202	4.092957	4.879906	0.759591	-0.629485
0.986524	3.782737	5.136991	0.797418	-0.578115
0.984933	3.455751	5.374050	0.831976	-0.524374
0.983439	3.113297	5.589891	0.863108	-0.468475
0.982052	2.756772	5.783404	0.890676	-0.410641
0.980781	2.387667	5.953578	0.914553	-0.351106
0.979634	2.007557	6.099506	0.934628	-0.290111
0.978619	1.618095	6.220396	0.950809	-0.227907
0.977742	1.221002	6.315578	0.963019	-0.164751
0.977010	0.818056	6.384513	0.971200	-0.100906
0.976428	0.411081	6.426797	0.975311	-0.036638
0.975999	0.001934	6.442166	0.975330	0.027784
