This is the orbit for the dt value of 0.1 and power 2

Radius		X Velocity	Y Velocity	X Position	Y Position
1.000000	0.000000	6.283185	1.000000	0.000000
1.000000	-3.947842	6.283185	0.605216	0.628319
0.872393	-7.546435	2.547224	-0.149428	0.883041
0.895595	-6.725221	-2.305728	-0.821950	0.652468
1.049436	-3.917610	-4.534425	-1.213711	0.199026
1.229921	-1.342217	-4.956741	-1.347932	-0.296648
1.380189	0.681790	-4.511304	-1.279753	-0.747779
1.482209	2.233313	-3.604726	-1.056422	-1.108252
1.531094	3.395274	-2.385758	-0.716895	-1.346827
1.525740	4.192119	-0.888729	-0.297683	-1.435700
1.466237	4.564941	0.909360	0.158811	-1.344764
