Time	Population
2.96	351.278
2.97	358.303
2.98	365.47
2.99	372.779
3	380.235
3.01	387.839
3.02	395.596
3.03	403.508
3.04	411.578
3.05	419.81
3.06	428.206
3.07	436.77
3.08	445.505
3.09	454.415
3.1	463.504
3.11	472.774
3.12	482.229
3.13	491.874
3.14	501.711
3.15	511.746
3.16	521.98
3.17	532.42
3.18	543.069
3.19	553.93
3.2	565.008
3.21	576.309
3.22	587.835
3.23	599.592
3.24	611.583
3.25	623.815
3.26	636.291
3.27	649.017
3.28	661.997
3.29	675.237
3.3	688.742
3.31	702.517
3.32	716.567
3.33	730.899
3.34	745.517
3.35	760.427
3.36	775.636
3.37	791.148
3.38	806.971
3.39	823.111
3.4	839.573
3.41	856.364
3.42	873.492
3.43	890.961
3.44	908.781
3.45	926.956
3.46	945.495
3.47	964.405
3.48	983.693
3.49	1003.37
3.5	1023.43
3.51	1043.9
3.52	1064.78
3.53	1086.08
3.54	1107.8
3.55	1129.95
3.56	1152.55
3.57	1175.6
3.58	1199.12
3.59	1223.1
3.6	1247.56
3.61	1272.51
3.62	1297.96
3.63	1323.92
3.64	1350.4
3.65	1377.41
3.66	1404.96
3.67	1433.06
3.68	1461.72
3.69	1490.95
3.7	1520.77
3.71	1551.19
3.72	1582.21
3.73	1613.85
3.74	1646.13
3.75	1679.05
3.76	1712.63
3.77	1746.89
3.78	1781.82
3.79	1817.46
3.8	1853.81
3.81	1890.89
3.82	1928.7
3.83	1967.28
3.84	2006.62
3.85	2046.76
3.86	2087.69
3.87	2129.45
3.88	2172.03
3.89	2215.47
3.9	2259.78
3.91	2304.98
3.92	2351.08
3.93	2398.1
3.94	2446.06
3.95	2494.98
3.96	2544.88
3.97	2595.78
3.98	2647.7
3.99	2700.65
4	2754.66
4.01	2809.76
4.02	2865.95
4.03	2923.27
4.04	2981.74
4.05	3041.37
4.06	3102.2
4.07	3164.24
4.08	3227.53
4.09	3292.08
4.1	3357.92
4.11	3425.08
4.12	3493.58
4.13	3563.45
4.14	3634.72
4.15	3707.42
4.16	3781.56
4.17	3857.2
4.18	3934.34
4.19	4013.03
4.2	4093.29
4.21	4175.15
4.22	4258.66
4.23	4343.83
4.24	4430.7
4.25	4519.32
4.26	4609.71
4.27	4701.9
4.28	4795.94
4.29	4891.86
4.3	4989.69
4.31	5089.49
4.32	5191.28
4.33	5295.1
4.34	5401
4.35	5509.02
4.36	5619.21
4.37	5731.59
4.38	5846.22
4.39	5963.15
4.4	6082.41
4.41	6204.06
4.42	6328.14
4.43	6454.7
4.44	6583.79
4.45	6715.47
4.46	6849.78
4.47	6986.78
4.48	7126.51
4.49	7269.04
4.5	7414.42
4.51	7562.71
4.52	7713.96
4.53	7868.24
4.54	8025.61
4.55	8186.12
4.56	8349.84
4.57	8516.84
4.58	8687.18
4.59	8860.92
4.6	9038.14
4.61	9218.9
4.62	9403.28
4.63	9591.35
4.64	9783.17
4.65	9978.84
4.66	10178.4
4.67	10382
4.68	10589.6
4.69	10801.4
4.7	11017.4
4.71	11237.8
4.72	11462.5
4.73	11691.8
4.74	11925.6
4.75	12164.1
4.76	12407.4
4.77	12655.6
4.78	12908.7
4.79	13166.9
4.8	13430.2
4.81	13698.8
4.82	13972.8
4.83	14252.2
4.84	14537.3
4.85	14828
4.86	15124.6
4.87	15427.1
4.88	15735.6
4.89	16050.3
4.9	16371.3
4.91	16698.8
4.92	17032.7
4.93	17373.4
4.94	17720.9
4.95	18075.3
4.96	18436.8
4.97	18805.5
4.98	19181.6
4.99	19565.3
5	19956.6
5.01	20355.7
5.02	20762.8
5.03	21178.1
5.04	21601.6
5.05	22033.7
5.06	22474.3
5.07	22923.8
5.08	23382.3
5.09	23849.9
5.1	24326.9
5.11	24813.5
5.12	25309.8
5.13	25816
5.14	26332.3
5.15	26858.9
5.16	27396.1
5.17	27944
5.18	28502.9
5.19	29073
5.2	29654.4
5.21	30247.5
5.22	30852.5
5.23	31469.5
5.24	32098.9
5.25	32740.9
5.26	33395.7
5.27	34063.6
5.28	34744.9
5.29	35439.8
5.3	36148.6
5.31	36871.5
5.32	37609
5.33	38361.1
5.34	39128.4
5.35	39910.9
5.36	40709.2
5.37	41523.3
5.38	42353.8
5.39	43200.9
5.4	44064.9
5.41	44946.2
5.42	45845.1
5.43	46762
5.44	47697.3
5.45	48651.2
5.46	49624.2
5.47	50616.7
5.48	51629
5.49	52661.6
5.5	53714.9
5.51	54789.2
5.52	55884.9
5.53	57002.6
5.54	58142.7
5.55	59305.5
5.56	60491.7
5.57	61701.5
5.58	62935.5
5.59	64194.2
5.6	65478.1
5.61	66787.7
5.62	68123.4
5.63	69485.9
5.64	70875.6
5.65	72293.1
5.66	73739
5.67	75213.8
5.68	76718.1
5.69	78252.4
5.7	79817.5
5.71	81413.8
5.72	83042.1
5.73	84702.9
5.74	86397
5.75	88124.9
5.76	89887.4
5.77	91685.2
5.78	93518.9
5.79	95389.3
5.8	97297
5.81	99243
5.82	101228
5.83	103252
5.84	105317
5.85	107424
5.86	109572
5.87	111764
5.88	113999
5.89	116279
5.9	118605
5.91	120977
5.92	123396
5.93	125864
5.94	128381
5.95	130949
5.96	133568
5.97	136239
5.98	138964
5.99	141743
6	144578
6.01	147470
6.02	150419
6.03	153428
6.04	156496
6.05	159626
6.06	162819
6.07	166075
6.08	169396
6.09	172784
6.1	176240
6.11	179765
6.12	183360
6.13	187027
6.14	190768
6.15	194583
6.16	198475
6.17	202444
6.18	206493
6.19	210623
6.2	214836
6.21	219132
6.22	223515
6.23	227985
6.24	232545
6.25	237196
6.26	241940
6.27	246779
6.28	251714
6.29	256749
6.3	261884
6.31	267121
6.32	272464
6.33	277913
6.34	283471
6.35	289141
6.36	294923
6.37	300822
6.38	306838
6.39	312975
6.4	319235
6.41	325619
6.42	332132
6.43	338774
6.44	345550
6.45	352461
6.46	359510
6.47	366700
6.48	374034
6.49	381515
6.5	389145
6.51	396928
6.52	404867
6.53	412964
6.54	421223
6.55	429648
6.56	438241
6.57	447005
6.58	455946
6.59	465065
6.6	474366
6.61	483853
6.62	493530
6.63	503401
6.64	513469
6.65	523738
6.66	534213
6.67	544897
6.68	555795
6.69	566911
6.7	578249
6.71	589814
6.72	601611
6.73	613643
6.74	625916
6.75	638434
6.76	651203
6.77	664227
6.78	677511
6.79	691061
6.8	704883
6.81	718980
6.82	733360
6.83	748027
6.84	762988
6.85	778247
6.86	793812
6.87	809689
6.88	825882
6.89	842400
6.9	859248
6.91	876433
6.92	893962
6.93	911841
6.94	930078
6.95	948679
6.96	967653
6.97	987006
6.98	1.00675e+006
6.99	1.02688e+006
7	1.04742e+006
7.01	1.06837e+006
7.02	1.08973e+006
7.03	1.11153e+006
7.04	1.13376e+006
7.05	1.15643e+006
7.06	1.17956e+006
7.07	1.20315e+006
7.08	1.22722e+006
7.09	1.25176e+006
7.1	1.2768e+006
7.11	1.30233e+006
7.12	1.32838e+006
7.13	1.35495e+006
7.14	1.38205e+006
7.15	1.40969e+006
7.16	1.43788e+006
7.17	1.46664e+006
7.18	1.49597e+006
7.19	1.52589e+006
7.2	1.55641e+006
7.21	1.58754e+006
7.22	1.61929e+006
7.23	1.65167e+006
7.24	1.68471e+006
7.25	1.7184e+006
7.26	1.75277e+006
7.27	1.78782e+006
7.28	1.82358e+006
7.29	1.86005e+006
7.3	1.89725e+006
7.31	1.9352e+006
7.32	1.9739e+006
7.33	2.01338e+006
7.34	2.05365e+006
7.35	2.09472e+006
7.36	2.13662e+006
7.37	2.17935e+006
7.38	2.22293e+006
7.39	2.26739e+006
7.4	2.31274e+006
7.41	2.359e+006
7.42	2.40618e+006
7.43	2.4543e+006
7.44	2.50339e+006
7.45	2.55345e+006
7.46	2.60452e+006
7.47	2.65661e+006
7.48	2.70975e+006
7.49	2.76394e+006
7.5	2.81922e+006
7.51	2.8756e+006
7.52	2.93312e+006
7.53	2.99178e+006
7.54	3.05161e+006
7.55	3.11265e+006
7.56	3.1749e+006
7.57	3.2384e+006
7.58	3.30316e+006
7.59	3.36923e+006
7.6	3.43661e+006
7.61	3.50534e+006
7.62	3.57545e+006
7.63	3.64696e+006
7.64	3.7199e+006
7.65	3.7943e+006
7.66	3.87018e+006
7.67	3.94759e+006
7.68	4.02654e+006
7.69	4.10707e+006
7.7	4.18921e+006
7.71	4.273e+006
7.72	4.35846e+006
7.73	4.44562e+006
7.74	4.53454e+006
7.75	4.62523e+006
7.76	4.71773e+006
7.77	4.81209e+006
7.78	4.90833e+006
7.79	5.0065e+006
7.8	5.10663e+006
7.81	5.20876e+006
7.82	5.31293e+006
7.83	5.41919e+006
7.84	5.52758e+006
7.85	5.63813e+006
7.86	5.75089e+006
7.87	5.86591e+006
7.88	5.98323e+006
7.89	6.10289e+006
7.9	6.22495e+006
7.91	6.34945e+006
7.92	6.47644e+006
7.93	6.60596e+006
7.94	6.73808e+006
7.95	6.87285e+006
7.96	7.0103e+006
7.97	7.15051e+006
7.98	7.29352e+006
7.99	7.43939e+006
8	7.58818e+006
8.01	7.73994e+006
8.02	7.89474e+006
8.03	8.05263e+006
8.04	8.21369e+006
8.05	8.37796e+006
8.06	8.54552e+006
8.07	8.71643e+006
8.08	8.89076e+006
8.09	9.06857e+006
8.1	9.24994e+006
8.11	9.43494e+006
8.12	9.62364e+006
8.13	9.81612e+006
8.14	1.00124e+007
8.15	1.02127e+007
8.16	1.04169e+007
8.17	1.06253e+007
8.18	1.08378e+007
8.19	1.10545e+007
8.2	1.12756e+007
8.21	1.15011e+007
8.22	1.17312e+007
8.23	1.19658e+007
8.24	1.22051e+007
8.25	1.24492e+007
8.26	1.26982e+007
8.27	1.29522e+007
8.28	1.32112e+007
8.29	1.34754e+007
8.3	1.37449e+007
8.31	1.40198e+007
8.32	1.43002e+007
8.33	1.45862e+007
8.34	1.4878e+007
8.35	1.51755e+007
8.36	1.5479e+007
8.37	1.57886e+007
8.38	1.61044e+007
8.39	1.64265e+007
8.4	1.6755e+007
8.41	1.70901e+007
8.42	1.74319e+007
8.43	1.77805e+007
8.44	1.81361e+007
8.45	1.84989e+007
8.46	1.88688e+007
8.47	1.92462e+007
8.48	1.96311e+007
8.49	2.00238e+007
8.5	2.04242e+007
8.51	2.08327e+007
8.52	2.12494e+007
8.53	2.16744e+007
8.54	2.21079e+007
8.55	2.255e+007
8.56	2.3001e+007
8.57	2.3461e+007
8.58	2.39303e+007
8.59	2.44089e+007
8.6	2.4897e+007
8.61	2.5395e+007
8.62	2.59029e+007
8.63	2.64209e+007
8.64	2.69494e+007
8.65	2.74883e+007
8.66	2.80381e+007
8.67	2.85989e+007
8.68	2.91709e+007
8.69	2.97543e+007
8.7	3.03494e+007
8.71	3.09563e+007
8.72	3.15755e+007
8.73	3.2207e+007
8.74	3.28511e+007
8.75	3.35081e+007
8.76	3.41783e+007
8.77	3.48619e+007
8.78	3.55591e+007
8.79	3.62703e+007
8.8	3.69957e+007
8.81	3.77356e+007
8.82	3.84903e+007
8.83	3.92601e+007
8.84	4.00453e+007
8.85	4.08462e+007
8.86	4.16632e+007
8.87	4.24964e+007
8.88	4.33463e+007
8.89	4.42133e+007
8.9	4.50975e+007
8.91	4.59995e+007
8.92	4.69195e+007
8.93	4.78579e+007
8.94	4.8815e+007
8.95	4.97913e+007
8.96	5.07872e+007
8.97	5.18029e+007
8.98	5.2839e+007
8.99	5.38957e+007
9	5.49737e+007
9.01	5.60731e+007
9.02	5.71946e+007
9.03	5.83385e+007
9.04	5.95052e+007
9.05	6.06954e+007
9.06	6.19093e+007
9.07	6.31474e+007
9.08	6.44104e+007
9.09	6.56986e+007
9.1	6.70126e+007
9.11	6.83528e+007
9.12	6.97199e+007
9.13	7.11143e+007
9.14	7.25366e+007
9.15	7.39873e+007
9.16	7.5467e+007
9.17	7.69764e+007
9.18	7.85159e+007
9.19	8.00862e+007
9.2	8.1688e+007
9.21	8.33217e+007
9.22	8.49881e+007
9.23	8.66879e+007
9.24	8.84217e+007
9.25	9.01901e+007
9.26	9.19939e+007
9.27	9.38338e+007
9.28	9.57105e+007
9.29	9.76247e+007
9.3	9.95772e+007
9.31	1.01569e+008
9.32	1.036e+008
9.33	1.05672e+008
9.34	1.07786e+008
9.35	1.09941e+008
9.36	1.1214e+008
9.37	1.14383e+008
9.38	1.16671e+008
9.39	1.19004e+008
9.4	1.21384e+008
9.41	1.23812e+008
9.42	1.26288e+008
9.43	1.28814e+008
9.44	1.3139e+008
9.45	1.34018e+008
9.46	1.36698e+008
9.47	1.39432e+008
9.48	1.42221e+008
9.49	1.45065e+008
9.5	1.47966e+008
9.51	1.50926e+008
9.52	1.53944e+008
9.53	1.57023e+008
9.54	1.60164e+008
9.55	1.63367e+008
9.56	1.66634e+008
9.57	1.69967e+008
9.58	1.73366e+008
9.59	1.76834e+008
9.6	1.8037e+008
9.61	1.83978e+008
9.62	1.87657e+008
9.63	1.9141e+008
9.64	1.95239e+008
9.65	1.99143e+008
9.66	2.03126e+008
9.67	2.07189e+008
9.68	2.11332e+008
9.69	2.15559e+008
9.7	2.1987e+008
9.71	2.24268e+008
9.72	2.28753e+008
9.73	2.33328e+008
9.74	2.37995e+008
9.75	2.42755e+008
9.76	2.4761e+008
9.77	2.52562e+008
9.78	2.57613e+008
9.79	2.62765e+008
9.8	2.68021e+008
9.81	2.73381e+008
9.82	2.78849e+008
9.83	2.84426e+008
9.84	2.90114e+008
9.85	2.95917e+008
9.86	3.01835e+008
9.87	3.07872e+008
9.88	3.14029e+008
9.89	3.2031e+008
9.9	3.26716e+008
9.91	3.3325e+008
9.92	3.39915e+008
9.93	3.46713e+008
9.94	3.53648e+008
9.95	3.60721e+008
9.96	3.67935e+008
9.97	3.75294e+008
9.98	3.828e+008
9.99	3.90456e+008
10	3.98265e+008
